taxID,superkingdom,phylum,class,order,family,genus,species
2621938,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Proschkiniaceae,Proschkinia,Spe_in_unclassified Proschkinia
33642,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus radiatus
1573805,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinifilaceae,Gen_in_Marinifilaceae,Spe_in_Marinifilaceae
492670,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis
131309,Eukaryota,Nematoda,Chromadorea,Rhabditida,Strongyloididae,Parastrongyloides,Spe_in_Parastrongyloides
773,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Spe_in_Bartonella
983917,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Fam_of_Rubrivivax,Rubrivivax,Rubrivivax gelatinosus
22,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Spe_in_Shewanella
644,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas hydrophila
851,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum
399,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Neorhizobium,Neorhizobium galegae
33682,Eukaryota,Euglenozoa,Cla_in_Euglenozoa,Ord_in_Euglenozoa,Fam_in_Euglenozoa,Gen_in_Euglenozoa,Spe_in_Euglenozoa
927,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus neapolitanus
1073,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Rhodopseudomonas,Spe_in_Rhodopseudomonas
301,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas oleovorans
655710,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Symplectoscyphus,Symplectoscyphus exochus
52237,Eukaryota,Chordata,Actinopteri,Perciformes,Channichthyidae,Champsocephalus,Champsocephalus gunnari
436,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Novacetimonas,Novacetimonas hansenii
34029,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Fam_of_Leptothrix,Leptothrix,Leptothrix cholodnii
1508595,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Fam_in_Roseiflexineae,Gen_in_Roseiflexineae,Spe_in_Roseiflexineae
94,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Stellaceae,Stella,Stella humosa
213,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter cinaedi
33355,Eukaryota,Arthropoda,Insecta,Hemiptera,Fam_in_Cimicoidea,Gen_in_Cimicoidea,Spe_in_Cimicoidea
816,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Spe_in_Bacteroides
2621636,Eukaryota,Cercozoa,Cla_of_Glissomonadida,Glissomonadida,Sandonidae,Flectomonas,Spe_in_unclassified Flectomonas
196920,Eukaryota,Foraminifera,Cla_of_Allogromida,Ord_Allogromida,Fam_in_Allogromida,Gen_in_Allogromida,Spe_in_Allogromida
1260,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna
263437,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia endosymbiont of Culex quinquefasciatus
456,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella jordanis
568,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia,Spe_in_Hafnia
33651,Eukaryota,Phy_of_Bigyra,Bigyra,Bicosoecida,Fam_in_Bicosoecida,Gen_in_Bicosoecida,Spe_in_Bicosoecida
265,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Spe_in_Paracoccus
296,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi
2785918,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,Salinimonas marina
652,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas schubertii
33361,Eukaryota,Arthropoda,Insecta,Hemiptera,Fam_in_Fulgoromorpha,Gen_in_Fulgoromorpha,Spe_in_Fulgoromorpha
1129,Bacteria,Cyanobacteria,Cla_of_Synechococcales,Synechococcales,Synechococcaceae,Synechococcus,Spe_in_Synechococcus
171,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Spe_in_Leptospira
1769779,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer aggregans
493,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria canis
33347,Eukaryota,Arthropoda,Insecta,Hemiptera,Fam_in_Euheteroptera,Gen_in_Euheteroptera,Spe_in_Euheteroptera
1033,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Afipia,Spe_in_Afipia
916,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas eutropha
386,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium leguminosarum
393921,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas crevioricanis
196821,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Spe_in_unclassified Pseudomonas
33986,Bacteria,Firmicutes,Bacilli,Bacillales,Fam_Bacillales Family XII. Incertae Sedis,Exiguobacterium,Spe_in_Exiguobacterium
445,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Spe_in_Legionella
33811,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_of_unclassified Gammaproteobacteria,Fam_of_unclassified Gammaproteobacteria,Gen_unclassified Gammaproteobacteria,Spe_in_unclassified Gammaproteobacteria
1261,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius
844,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Wolinella,Wolinella succinogenes
329,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii
33809,Bacteria,Proteobacteria,Betaproteobacteria,Ord_of_unclassified Betaproteobacteria,Fam_of_unclassified Betaproteobacteria,Gen_unclassified Betaproteobacteria,Spe_in_unclassified Betaproteobacteria
775,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Gen_in_Rickettsiaceae,Spe_in_Rickettsiaceae
1048758,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Moranella,Candidatus Moranella endobia
197222,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Paraglaciecola,Paraglaciecola mesophila
919,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Thiobacillaceae,Thiobacillus,Spe_in_Thiobacillus
20,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Spe_in_Phenylobacterium
1268,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Gen_in_Micrococcaceae,Spe_in_Micrococcaceae
633,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia pseudotuberculosis
99112,Eukaryota,Streptophyta,Magnoliopsida,Lamiales,Orobanchaceae,Phelipanche,Phelipanche aegyptiaca
196896,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Gen_unclassified Myoviridae,Spe_in_unclassified Myoviridae
164069,Eukaryota,Foraminifera,Cla_Monothalamids,Ord_of_Crithionina,Fam_of_Crithionina,Crithionina,Spe_in_Crithionina
718,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus equuli
468,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Gen_in_Moraxellaceae,Spe_in_Moraxellaceae
2622320,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Stellaceae,Stella,Spe_in_unclassified Stella
1161,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Fam_in_Nostocales,Gen_in_Nostocales,Spe_in_Nostocales
1239,Bacteria,Firmicutes,Cla_in_Firmicutes,Ord_in_Firmicutes,Fam_in_Firmicutes,Gen_in_Firmicutes,Spe_in_Firmicutes
287,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa
2294119,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. CJ74
1019,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena
441,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,Spe_in_Gluconobacter
475,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Moraxella,Spe_in_Moraxella
426660,Eukaryota,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Gen_in_Tabellariaceae,Spe_in_Tabellariaceae
868,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Gen_in_Cardiobacteriaceae,Spe_in_Cardiobacteriaceae
33925,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Gen_in_Entomoplasmataceae,Spe_in_Entomoplasmataceae
34004,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus aminovorans
294,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens
413,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,Spe_in_Methylococcus
672,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio vulnificus
983966,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera jadinii
34033,Bacteria,Proteobacteria,Deltaproteobacteria,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,Spe_in_environmental samples
131567,spKin_in_cellular organisms,Phy_in_cellular organisms,Cla_in_cellular organisms,Ord_in_cellular organisms,Fam_in_cellular organisms,Gen_in_cellular organisms,Spe_in_cellular organisms
721785,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,[Acidovorax] ebreus
33940,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermodenitrificans
803,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella quintana
197,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
33055,Bacteria,Proteobacteria,Betaproteobacteria,Ord_Betaproteobacteria incertae sedis,Fam_of_Candidatus Kinetoplastibacterium,Candidatus Kinetoplastibacterium,Spe_in_Candidatus Kinetoplastibacterium
138,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borrelia,Spe_in_Borrelia
853,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii
1737588,Viruses,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Gen_environmental samples,Megaviridae environmental sample
33837,Eukaryota,Bacillariophyta,Mediophyceae,Ord_in_Biddulphiophycidae,Fam_in_Biddulphiophycidae,Gen_in_Biddulphiophycidae,Spe_in_Biddulphiophycidae
1107,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloroflexus,Spe_in_Chloroflexus
33071,Bacteria,Cyanobacteria,Gloeobacteria,Gloeobacterales,Gloeobacteraceae,Gloeobacter,Spe_in_Gloeobacter
66468,Eukaryota,Phy_of_Dinophyceae,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa triquetra
137,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Gen_in_Spirochaetaceae,Spe_in_Spirochaetaceae
724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Spe_in_Haemophilus
666,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
1639119,Eukaryota,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Gen_in_Plasmodiidae,Spe_in_Plasmodiidae
2654325,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. xlx-214
346,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas citri
911,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Nitrobacter,Spe_in_Nitrobacter
1063,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter,Cereibacter sphaeroides
33554,Eukaryota,Chordata,Mammalia,Carnivora,Fam_in_Carnivora,Gen_in_Carnivora,Spe_in_Carnivora
1111,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,Spe_in_Porphyrobacter
1443036,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Vespertiliibacter,Vespertiliibacter pulmonis
426624,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros atlanticus
688270,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga algicola
1442155,Bacteria,Proteobacteria,Betaproteobacteria,Ferrovales,Fam_in_Ferrovales,Gen_in_Ferrovales,Spe_in_Ferrovales
907,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii
1274,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermacoccaceae,Dermacoccus,Dermacoccus nishinomiyaensis
33677,Eukaryota,Discosea,Cla_of_Longamoebia,Longamoebia,Acanthamoebidae,Gen_in_Acanthamoebidae,Spe_in_Acanthamoebidae
33858,Eukaryota,Bacillariophyta,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,Spe_in_environmental samples
650,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas jandaei
590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Spe_in_Salmonella
2622400,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Spe_in_unclassified Alicyclobacillus
33829,Eukaryota,Ciliophora,Spirotrichea,Ord_in_Spirotrichea,Fam_in_Spirotrichea,Gen_in_Spirotrichea,Spe_in_Spirotrichea
2785518,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Radiobacillus,Spe_in_Radiobacillus
112,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Fam_in_Planctomycetales,Gen_in_Planctomycetales,Spe_in_Planctomycetales
69,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter enzymogenes
590978,Eukaryota,Phy_of_Dictyochophyceae,Dictyochophyceae,Rhizochromulinales,Fam_in_Rhizochromulinales,Gen_in_Rhizochromulinales,Spe_in_Rhizochromulinales
191,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Spe_in_Azospirillum
754514,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma sp. Mirounga ES2805-ORL
187,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Aquaspirillum,Spe_in_Aquaspirillum
66017,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Digitaria,Spe_in_Digitaria
196922,Eukaryota,Foraminifera,Cla_of_Textulariida,Textulariida,Fam_in_Textulariida,Gen_in_Textulariida,Spe_in_Textulariida
1671721,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter sp. CP1
588,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia stuartii
446,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella pneumophila
33936,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus,Aeribacillus pallidus
262,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Spe_in_Francisella
65555,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfocapsaceae,Desulfocapsa,Desulfocapsa sulfexigens
1283,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus haemolyticus
33630,Eukaryota,Phy_in_Alveolata,Cla_in_Alveolata,Ord_in_Alveolata,Fam_in_Alveolata,Gen_in_Alveolata,Spe_in_Alveolata
164608,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. KA1
1220,Bacteria,Cyanobacteria,Cla_of_Synechococcales,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus sp.
33084,Eukaryota,Evosea,Cla_Archamoebae,Mastigamoebida,Entamoebidae,Gen_in_Entamoebidae,Spe_in_Entamoebidae
590652,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium paraseoulense
352,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter,Spe_in_Azotobacter
1006,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Marivirgaceae,Marivirga,Marivirga tractuosa
126,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Gen_in_Planctomycetaceae,Spe_in_Planctomycetaceae
33882,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Spe_in_Microbacterium
426,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylosinus,Methylosinus trichosporium
33511,Eukaryota,Phy_in_Deuterostomia,Cla_in_Deuterostomia,Ord_in_Deuterostomia,Fam_in_Deuterostomia,Gen_in_Deuterostomia,Spe_in_Deuterostomia
2719912,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella sp. ZYFB001
542,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Zymomonadaceae,Zymomonas,Zymomonas mobilis
1868325,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Prosthecochloris,Prosthecochloris sp. CIB 2401
33910,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis mediterranei
2622702,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Spe_in_unclassified Legionella
65583,Eukaryota,Phy_of_Polycystinea,Polycystinea,Spumellaria,Fam_in_Spumellaria,Gen_in_Spumellaria,Spe_in_Spumellaria
996,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium columnare
2819280,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidihalobacter,Acidihalobacter yilgarnensis
1305,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
279,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Xanthobacter,Spe_in_Xanthobacter
651,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas media
2819026,Bacteria,Proteobacteria,Betaproteobacteria,Ord_Betaproteobacteria incertae sedis,Fam_of_Candidatus Desulfobacillus,Candidatus Desulfobacillus,Spe_in_Candidatus Desulfobacillus
483,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria cinerea
629,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Spe_in_Yersinia
33028,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saccharolyticus
2490863,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Thermosporotrichaceae,Thermosporothrix,Thermosporothrix sp. COM3
196636,Eukaryota,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Gen_in_Eunotiaceae,Spe_in_Eunotiaceae
33103,Eukaryota,Chlorophyta,Ulvophyceae,Ord_in_Ulvophyceae,Fam_in_Ulvophyceae,Gen_in_Ulvophyceae,Spe_in_Ulvophyceae
1288,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus xylosus
810,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,Spe_in_Chlamydia
170,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Gen_in_Leptospiraceae,Spe_in_Leptospiraceae
33838,Eukaryota,Bacillariophyta,Mediophyceae,Eupodiscales,Fam_in_Eupodiscales,Gen_in_Eupodiscales,Spe_in_Eupodiscales
1238,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsia,Piscirickettsia salmonis
1802984,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Candidatus Midichloriaceae,Candidatus Fokinia,Candidatus Fokinia solitaria
2065379,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus jeotgali
660,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium sp.
920,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus ferrooxidans
1284,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hyicus
7,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Azorhizobium,Azorhizobium caulinodans
227,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas carrageenovora
65553,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,Sulfurospirillum deleyianum
2621999,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spe_in_unclassified Spirosoma
66780,Eukaryota,Gnathostomulida,Cla_in_Gnathostomulida,Ord_in_Gnathostomulida,Fam_in_Gnathostomulida,Gen_in_Gnathostomulida,Spe_in_Gnathostomulida
99,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Ancylobacter,Spe_in_Ancylobacter
230494,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Reinekea,Spe_in_Reinekea
2621553,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Spe_in_unclassified Rhodanobacter
72,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Simonsiella,Simonsiella muelleri
264,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
