taxID,superkingdom,phylum,class,order,family,genus,species
1279,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Spe_in_Staphylococcus
2146,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Gen_in_Acholeplasmataceae,Spe_in_Acholeplasmataceae
2785330,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Entomomonas,Spe_in_unclassified Entomomonas
286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Spe_in_Pseudomonas
581,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Spe_in_Morganella
2589987,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. Scap07
1814,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis methanolica
906,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Spe_in_Megasphaera
197563,Eukaryota,Arthropoda,Cla_in_Mandibulata,Ord_in_Mandibulata,Fam_in_Mandibulata,Gen_in_Mandibulata,Spe_in_Mandibulata
1049657,Eukaryota,Arthropoda,Insecta,Blattodea,Fam_in_Blattoidea,Gen_in_Blattoidea,Spe_in_Blattoidea
264006,Eukaryota,Chordata,Amphibia,Gymnophiona,Dermophiidae,Gen_in_Dermophiidae,Spe_in_Dermophiidae
34820,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Spe_in_Sebastes
328815,Eukaryota,Chordata,Aves,Passeriformes,Pipridae,Manacus,Manacus vitellinus
131079,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,Spe_in_Limnobacter
2622455,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivivens,Spe_in_unclassified Marivivens
99812,Eukaryota,Streptophyta,Pinopsida,Cupressales,Cupressaceae,Taxodium,Taxodium mucronatum
33075,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidobacterium,Acidobacterium capsulatum
394503,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium,Ruminiclostridium cellulolyticum
373,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium,Agrobacterium vitis
2621938,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Proschkiniaceae,Proschkinia,Spe_in_unclassified Proschkinia
34305,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus japonicus
33642,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus radiatus
1573805,Bacteria,Bacteroidota,Bacteroidia,Marinilabiliales,Marinifilaceae,Gen_in_Marinifilaceae,Spe_in_Marinifilaceae
492670,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis
773,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Spe_in_Bartonella
983917,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Rubrivivax,Rubrivivax gelatinosus
22,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Spe_in_Shewanella
296543,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira pseudonana
98381,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Notolabrus,Spe_in_Notolabrus
851,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum
399,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Neorhizobium,Neorhizobium galegae
33682,Eukaryota,Euglenozoa,Cla_in_Euglenozoa,Ord_in_Euglenozoa,Fam_in_Euglenozoa,Gen_in_Euglenozoa,Spe_in_Euglenozoa
927,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus neapolitanus
1309,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans
1073,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Rhodopseudomonas,Spe_in_Rhodopseudomonas
1344959,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Spe_in_Citrobacter freundii complex
301,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas oleovorans
1869227,Bacteria,Phy_unclassified Bacteria,Cla_of_bacterium,Ord_of_bacterium,Fam_of_bacterium,Gen_of_bacterium,bacterium
436,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Novacetimonas,Novacetimonas hansenii
34029,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Fam_of_Leptothrix,Leptothrix,Leptothrix cholodnii
1508595,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Fam_in_Roseiflexineae,Gen_in_Roseiflexineae,Spe_in_Roseiflexineae
94,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Stellaceae,Stella,Stella humosa
816,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Spe_in_Bacteroides
1147786,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mandelii
196920,Eukaryota,Foraminifera,Cla_of_Allogromida,Ord_Allogromida,Fam_in_Allogromida,Gen_in_Allogromida,Spe_in_Allogromida
1260,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna
1705394,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_Gammaproteobacteria incertae sedis,Fam_of_Candidatus Thioglobus,Candidatus Thioglobus,Candidatus Thioglobus autotrophicus
33651,Eukaryota,Phy_of_Bigyra,Bigyra,Bicosoecida,Fam_in_Bicosoecida,Gen_in_Bicosoecida,Spe_in_Bicosoecida
265,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Spe_in_Paracoccus
2785918,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,Salinimonas marina
33361,Eukaryota,Arthropoda,Insecta,Hemiptera,Fam_in_Fulgoromorpha,Gen_in_Fulgoromorpha,Spe_in_Fulgoromorpha
1129,Bacteria,Cyanobacteria,Cla_of_Synechococcales,Synechococcales,Synechococcaceae,Synechococcus,Spe_in_Synechococcus
171,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Spe_in_Leptospira
1769779,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer aggregans
493,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria canis
1033,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Afipia,Spe_in_Afipia
1911,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseus
34735,Eukaryota,Arthropoda,Insecta,Hymenoptera,Fam_in_Apoidea,Gen_in_Apoidea,Spe_in_Apoidea
525898,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,Sulfurospirillum deleyianum
2258,Archaea,Euryarchaeota,Thermococci,Thermococcales,Fam_in_Thermococcales,Gen_in_Thermococcales,Spe_in_Thermococcales
386,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium leguminosarum
985043,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sejongensis
196821,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Spe_in_unclassified Pseudomonas
445,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Spe_in_Legionella
33986,Bacteria,Firmicutes,Bacilli,Bacillales,Fam_Bacillales Family XII. Incertae Sedis,Exiguobacterium,Spe_in_Exiguobacterium
200,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter curvus
33811,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_of_unclassified Gammaproteobacteria,Fam_of_unclassified Gammaproteobacteria,Gen_unclassified Gammaproteobacteria,Spe_in_unclassified Gammaproteobacteria
2131,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Gen_in_Spiroplasmataceae,Spe_in_Spiroplasmataceae
844,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Wolinella,Wolinella succinogenes
329,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii
33809,Bacteria,Proteobacteria,Betaproteobacteria,Ord_of_unclassified Betaproteobacteria,Fam_of_unclassified Betaproteobacteria,Gen_unclassified Betaproteobacteria,Spe_in_unclassified Betaproteobacteria
1390,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens
1561,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium baratii
582,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii
775,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Gen_in_Rickettsiaceae,Spe_in_Rickettsiaceae
1646,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Renibacterium,Renibacterium salmoninarum
197222,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Paraglaciecola,Paraglaciecola mesophila
919,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Thiobacillaceae,Thiobacillus,Spe_in_Thiobacillus
20,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Spe_in_Phenylobacterium
1268,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Gen_in_Micrococcaceae,Spe_in_Micrococcaceae
1705566,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. FJAT-18017
1372,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Spe_in_Planococcus
196896,Viruses,Uroviricota,Caudoviricetes,Ord_of_Myoviridae,Myoviridae,Gen_unclassified Myoviridae,Spe_in_unclassified Myoviridae
2023,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,Spe_in_Thermoactinomyces
99802,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
1754,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,Spe_in_Thermoanaerobacter
755732,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Fluviicola taffensis
718,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus equuli
2147,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Spe_in_Acholeplasma
468,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Gen_in_Moraxellaceae,Spe_in_Moraxellaceae
2622320,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Stellaceae,Stella,Spe_in_unclassified Stella
1161,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Fam_in_Nostocales,Gen_in_Nostocales,Spe_in_Nostocales
1239,Bacteria,Firmicutes,Cla_in_Firmicutes,Ord_in_Firmicutes,Fam_in_Firmicutes,Gen_in_Firmicutes,Spe_in_Firmicutes
1443590,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Ferriphaselus,Spe_in_Ferriphaselus
2093,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Spe_in_Mycoplasma
287,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa
1869214,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera sp.
441,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,Spe_in_Gluconobacter
475,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Moraxella,Spe_in_Moraxella
426660,Eukaryota,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Gen_in_Tabellariaceae,Spe_in_Tabellariaceae
868,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Gen_in_Cardiobacteriaceae,Spe_in_Cardiobacteriaceae
33925,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Gen_in_Entomoplasmataceae,Spe_in_Entomoplasmataceae
1082930,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Pelagibacterium,Spe_in_Pelagibacterium
722752,Eukaryota,Phy_of_Bolidophyceae,Bolidophyceae,Parmales,Triparmaceae,Triparma,Spe_in_Triparma
413,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,Spe_in_Methylococcus
294,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens
349,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Zoogloea,Spe_in_Zoogloea
672,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio vulnificus
983966,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera jadinii
33993,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Neorickettsia,Spe_in_Neorickettsia
34033,Bacteria,Proteobacteria,Deltaproteobacteria,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,Spe_in_environmental samples
1743,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Spe_in_Propionibacterium
131567,spKin_in_cellular organisms,Phy_in_cellular organisms,Cla_in_cellular organisms,Ord_in_cellular organisms,Fam_in_cellular organisms,Gen_in_cellular organisms,Spe_in_cellular organisms
33313,Eukaryota,Gastrotricha,Cla_in_Gastrotricha,Ord_in_Gastrotricha,Fam_in_Gastrotricha,Gen_in_Gastrotricha,Spe_in_Gastrotricha
33940,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermodenitrificans
803,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella quintana
33055,Bacteria,Proteobacteria,Betaproteobacteria,Ord_Betaproteobacteria incertae sedis,Fam_of_Candidatus Kinetoplastibacterium,Candidatus Kinetoplastibacterium,Spe_in_Candidatus Kinetoplastibacterium
33845,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Gen_in_Rhizosoleniaceae,Spe_in_Rhizosoleniaceae
1737588,Viruses,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Gen_environmental samples,Megaviridae environmental sample
33837,Eukaryota,Bacillariophyta,Mediophyceae,Ord_in_Biddulphiophycidae,Fam_in_Biddulphiophycidae,Gen_in_Biddulphiophycidae,Spe_in_Biddulphiophycidae
1107,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloroflexus,Spe_in_Chloroflexus
137,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Gen_in_Spirochaetaceae,Spe_in_Spirochaetaceae
724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Spe_in_Haemophilus
666,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
1639119,Eukaryota,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Gen_in_Plasmodiidae,Spe_in_Plasmodiidae
1016987,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. THN1
2136,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma monobiae
1443949,Eukaryota,Rhodophyta,Florideophyceae,Ord_in_Corallinophycidae,Fam_in_Corallinophycidae,Gen_in_Corallinophycidae,Spe_in_Corallinophycidae
860,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium periodonticum
2654325,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. xlx-214
67575,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Spe_in_Rheinheimera
1063,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter,Cereibacter sphaeroides
33554,Eukaryota,Chordata,Mammalia,Carnivora,Fam_in_Carnivora,Gen_in_Carnivora,Spe_in_Carnivora
1776,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium flavescens
1111,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,Spe_in_Porphyrobacter
1443036,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Vespertiliibacter,Vespertiliibacter pulmonis
2158,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Fam_in_Methanobacteriales,Gen_in_Methanobacteriales,Spe_in_Methanobacteriales
688270,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga algicola
907,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii
2192,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,Spe_in_Methanocorpusculum
656519,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,Halanaerobium hydrogeniformans
33033,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra
33858,Eukaryota,Bacillariophyta,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,Spe_in_environmental samples
650,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas jandaei
590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Spe_in_Salmonella
33648,Eukaryota,Bacillariophyta,Fragilariophyceae,Thalassionemales,Thalassionemataceae,Thalassionema,Spe_in_Thalassionema
323,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group genomosp. 3
2622400,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Spe_in_unclassified Alicyclobacillus
33829,Eukaryota,Ciliophora,Spirotrichea,Ord_in_Spirotrichea,Fam_in_Spirotrichea,Gen_in_Spirotrichea,Spe_in_Spirotrichea
1763,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Spe_in_Mycobacterium
688394,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Lichtheimiaceae,Lichtheimia,Lichtheimia ramosa
2785518,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Radiobacillus,Spe_in_Radiobacillus
112,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Fam_in_Planctomycetales,Gen_in_Planctomycetales,Spe_in_Planctomycetales
590978,Eukaryota,Phy_of_Dictyochophyceae,Dictyochophyceae,Rhizochromulinales,Fam_in_Rhizochromulinales,Gen_in_Rhizochromulinales,Spe_in_Rhizochromulinales
1115532,Eukaryota,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Didymosphenia,Spe_in_Didymosphenia
191,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Spe_in_Azospirillum
545,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter koseri
34366,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycopsidaceae,Gen_in_Saccharomycopsidaceae,Spe_in_Saccharomycopsidaceae
187,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Aquaspirillum,Spe_in_Aquaspirillum
66017,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Digitaria,Spe_in_Digitaria
1671721,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter sp. CP1
588,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia stuartii
1684,Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium asteroides
446,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella pneumophila
33936,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus,Aeribacillus pallidus
262,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Spe_in_Francisella
65555,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfocapsaceae,Desulfocapsa,Desulfocapsa sulfexigens
1283,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus haemolyticus
33630,Eukaryota,Phy_in_Alveolata,Cla_in_Alveolata,Ord_in_Alveolata,Fam_in_Alveolata,Gen_in_Alveolata,Spe_in_Alveolata
212,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter acinonychis
1220,Bacteria,Cyanobacteria,Cla_of_Synechococcales,Synechococcales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus sp.
33084,Eukaryota,Evosea,Cla_Archamoebae,Mastigamoebida,Entamoebidae,Gen_in_Entamoebidae,Spe_in_Entamoebidae
352,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter,Spe_in_Azotobacter
1006,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Marivirgaceae,Marivirga,Marivirga tractuosa
1599,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei
126,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Gen_in_Planctomycetaceae,Spe_in_Planctomycetaceae
33882,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Spe_in_Microbacterium
33511,Eukaryota,Phy_in_Deuterostomia,Cla_in_Deuterostomia,Ord_in_Deuterostomia,Fam_in_Deuterostomia,Gen_in_Deuterostomia,Spe_in_Deuterostomia
2719912,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella sp. ZYFB001
542,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Zymomonadaceae,Zymomonas,Zymomonas mobilis
1868325,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Prosthecochloris,Prosthecochloris sp. CIB 2401
33910,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis mediterranei
2622702,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Spe_in_unclassified Legionella
